millis,stamp,datetime,light,temp,vcc
8211999, 1562112000, "2019/7/3 0:0:0", 484, 535.42, inf
8212999, 1562112000, "2019/7/3 0:0:0", 628, 448.41, 1.81
8213999, 1562112000, "2019/7/3 0:0:0", 292, 535.42, inf
8215000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8215999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8216999, 1562112000, "2019/7/3 0:0:0", 587, 482.05, 4.56
8217999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8218999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8219998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 6.26
8220999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8222000, 1562112000, "2019/7/3 0:0:0", 12, 535.42, inf
8222999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8224000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8224999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8225999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8226998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8227998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8229000, 1562112000, "2019/7/3 0:0:0", 612, 450.15, 1.83
8229999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 17.33
8231000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8231999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 6.83
8232999, 1562112000, "2019/7/3 0:0:0", 45, 535.42, 2.17
8233999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 3.41
8234999, 1562112000, "2019/7/3 0:0:0", 180, 535.42, 1.82
8235999, 1562112000, "2019/7/3 0:0:0", 142, 535.42, 1.84
8236999, 1562112000, "2019/7/3 0:0:0", 241, 535.42, 1.82
8238000, 1562112000, "2019/7/3 0:0:0", 610, 450.73, 1.88
8238999, 1562112000, "2019/7/3 0:0:0", 484, 480.89, 1.82
8240000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 15.22
8240999, 1562112000, "2019/7/3 0:0:0", 601, 450.15, 1.83
8241999, 1562112000, "2019/7/3 0:0:0", 603, 451.31, 1.86
8242999, 1562112000, "2019/7/3 0:0:0", 607, 452.47, 1.84
8243999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 5.34
8244999, 1562112000, "2019/7/3 0:0:0", 608, 452.47, 1.85
8245999, 1562112000, "2019/7/3 0:0:0", 606, 453.05, 1.84
8246999, 1562112000, "2019/7/3 0:0:0", 611, 451.89, 1.85
8247999, 1562112000, "2019/7/3 0:0:0", 608, 453.63, 1.85
8248999, 1562112000, "2019/7/3 0:0:0", 605, 453.05, 1.86
8250000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 9.47
8250998, 1562112000, "2019/7/3 0:0:0", 394, 535.42, 1.85
8251999, 1562112000, "2019/7/3 0:0:0", 293, 535.42, 1.85
8252999, 1562112000, "2019/7/3 0:0:0", 235, 535.42, 1.85
8254000, 1562112000, "2019/7/3 0:0:0", 136, 535.42, 1.85
8254999, 1562112000, "2019/7/3 0:0:0", 128, 535.42, 1.85
8256000, 1562112000, "2019/7/3 0:0:0", 610, 453.63, 1.85
8256999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 4.30
8257999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8259000, 1562112000, "2019/7/3 0:0:0", 24, 535.42, 2.43
8259999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 5.42
8261000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8261999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 18.47
8263000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 7.66
8263999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 17.60
8264999, 1562112000, "2019/7/3 0:0:0", 65, 535.42, 1.96
8265999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 5.05
8266999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8267999, 1562112000, "2019/7/3 0:0:0", 48, 535.42, 2.09
8268999, 1562112000, "2019/7/3 0:0:0", 160, 535.42, 1.86
8270000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8270998, 1562112000, "2019/7/3 0:0:0", 477, 481.47, 1.86
8272000, 1562112000, "2019/7/3 0:0:0", 602, 453.05, 1.88
8272999, 1562112000, "2019/7/3 0:0:0", 603, 454.21, 1.87
8273999, 1562112000, "2019/7/3 0:0:0", 605, 457.11, 1.94
8274999, 1562112000, "2019/7/3 0:0:0", 601, 457.11, 2.00
8275999, 1562112000, "2019/7/3 0:0:0", 569, 486.11, 4.69
8277000, 1562112000, "2019/7/3 0:0:0", 373, 535.42, inf
8277999, 1562112000, "2019/7/3 0:0:0", 248, 535.42, inf
8279000, 1562112000, "2019/7/3 0:0:0", 582, 483.21, 4.42
8279999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8280999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8281999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8282999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 3.77
8283999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 11.26
8284998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8285999, 1562112000, "2019/7/3 0:0:0", 308, 535.42, 1.85
8286999, 1562112000, "2019/7/3 0:0:0", 591, 454.21, 1.85
8288000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 5.14
8288999, 1562112000, "2019/7/3 0:0:0", 605, 453.63, 1.85
8289999, 1562112000, "2019/7/3 0:0:0", 605, 452.47, 1.86
8290998, 1562112000, "2019/7/3 0:0:0", 606, 455.37, 1.85
8291999, 1562112000, "2019/7/3 0:0:0", 598, 458.27, 2.24
8292999, 1562112000, "2019/7/3 0:0:0", 603, 453.05, 1.86
8293999, 1562112000, "2019/7/3 0:0:0", 37, 535.42, 2.25
8295000, 1562112000, "2019/7/3 0:0:0", 604, 454.21, 1.86
8295999, 1562112000, "2019/7/3 0:0:0", 602, 453.63, 1.87
8296999, 1562112000, "2019/7/3 0:0:0", 123, 535.42, 1.83
8297998, 1562112000, "2019/7/3 0:0:0", 597, 453.63, 1.87
8298998, 1562112000, "2019/7/3 0:0:0", 606, 453.05, 1.85
8299999, 1562112000, "2019/7/3 0:0:0", 603, 453.05, 1.87
8300999, 1562112000, "2019/7/3 0:0:0", 603, 457.69, 2.08
8301999, 1562112000, "2019/7/3 0:0:0", 601, 453.63, 1.87
8302998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 4.37
8304000, 1562112000, "2019/7/3 0:0:0", 605, 453.63, 1.87
8304999, 1562112000, "2019/7/3 0:0:0", 605, 452.47, 1.86
8305998, 1562112000, "2019/7/3 0:0:0", 605, 453.63, 1.86
8306999, 1562112000, "2019/7/3 0:0:0", 601, 454.79, 1.86
8307999, 1562112000, "2019/7/3 0:0:0", 600, 453.63, 1.87
8308999, 1562112000, "2019/7/3 0:0:0", 597, 453.63, 1.89
8309999, 1562112000, "2019/7/3 0:0:0", 334, 535.42, inf
8311000, 1562112000, "2019/7/3 0:0:0", 599, 458.85, 2.22
8311999, 1562112000, "2019/7/3 0:0:0", 617, 453.63, 1.83
8312998, 1562112000, "2019/7/3 0:0:0", 585, 471.03, 3.25
8313999, 1562112000, "2019/7/3 0:0:0", 411, 535.42, inf
8314999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8315999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8316999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8318000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8318999, 1562112000, "2019/7/3 0:0:0", 325, 535.42, 1.86
8320000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 6.09
8321000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8321999, 1562112000, "2019/7/3 0:0:0", 600, 456.53, 1.87
8322999, 1562112000, "2019/7/3 0:0:0", 606, 453.05, 1.85
8323999, 1562112000, "2019/7/3 0:0:0", 599, 453.05, 1.87
8324999, 1562112000, "2019/7/3 0:0:0", 603, 454.21, 1.87
8325999, 1562112000, "2019/7/3 0:0:0", 592, 460.01, 2.21
8327000, 1562112000, "2019/7/3 0:0:0", 559, 493.65, 5.55
8327999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8328999, 1562112000, "2019/7/3 0:0:0", 446, 535.42, inf
8330000, 1562112000, "2019/7/3 0:0:0", 607, 457.11, 1.97
8330998, 1562112000, "2019/7/3 0:0:0", 406, 535.42, inf
8331999, 1562112000, "2019/7/3 0:0:0", 441, 535.42, inf
8332998, 1562112000, "2019/7/3 0:0:0", 444, 535.42, inf
8334000, 1562112000, "2019/7/3 0:0:0", 382, 535.42, inf
8334999, 1562112000, "2019/7/3 0:0:0", 569, 483.21, 4.22
8336000, 1562112000, "2019/7/3 0:0:0", 571, 480.89, 4.01
8336999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8337999, 1562112000, "2019/7/3 0:0:0", 594, 460.59, 2.45
8339000, 1562112000, "2019/7/3 0:0:0", 617, 453.63, 1.83
8339999, 1562112000, "2019/7/3 0:0:0", 601, 455.37, 1.91
8340999, 1562112000, "2019/7/3 0:0:0", 604, 454.21, 1.87
8341998, 1562112000, "2019/7/3 0:0:0", 599, 454.21, 1.88
8343000, 1562112000, "2019/7/3 0:0:0", 600, 455.37, 1.89
8343999, 1562112000, "2019/7/3 0:0:0", 602, 453.63, 1.88
8344999, 1562112000, "2019/7/3 0:0:0", 285, 535.42, 1.83
8345999, 1562112000, "2019/7/3 0:0:0", 601, 453.63, 1.87
8346999, 1562112000, "2019/7/3 0:0:0", 604, 454.21, 1.86
8347999, 1562112000, "2019/7/3 0:0:0", 601, 453.05, 1.87
8348999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 4.38
8349999, 1562112000, "2019/7/3 0:0:0", 600, 454.79, 1.87
8350999, 1562112000, "2019/7/3 0:0:0", 593, 454.79, 1.86
8352000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 10.24
8352999, 1562112000, "2019/7/3 0:0:0", 477, 490.17, 1.87
8353998, 1562112000, "2019/7/3 0:0:0", 281, 535.42, 1.89
8354999, 1562112000, "2019/7/3 0:0:0", 239, 535.42, 1.86
8355998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8357000, 1562112000, "2019/7/3 0:0:0", 188, 535.42, 1.86
8357999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 3.58
8359000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8359999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 48.97
8360999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 10.53
8361999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8362999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8363999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8364999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8365999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8366999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8368000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8368998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8369998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8370999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8371999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 25.03
8373000, 1562112000, "2019/7/3 0:0:0", 608, 454.79, 1.86
8373999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 12.80
8375000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8375998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 4.28
8376999, 1562112000, "2019/7/3 0:0:0", 210, 535.42, 1.86
8377999, 1562112000, "2019/7/3 0:0:0", 225, 535.42, 1.88
8378999, 1562112000, "2019/7/3 0:0:0", 454, 501.20, 1.85
8379999, 1562112000, "2019/7/3 0:0:0", 599, 455.95, 1.87
8380999, 1562112000, "2019/7/3 0:0:0", 601, 454.21, 1.87
8382000, 1562112000, "2019/7/3 0:0:0", 602, 454.21, 1.88
8382999, 1562112000, "2019/7/3 0:0:0", 604, 456.53, 1.87
8384000, 1562112000, "2019/7/3 0:0:0", 611, 455.37, 1.84
8384998, 1562112000, "2019/7/3 0:0:0", 602, 455.95, 1.88
8385999, 1562112000, "2019/7/3 0:0:0", 580, 469.87, 3.16
8386999, 1562112000, "2019/7/3 0:0:0", 580, 473.93, 3.38
8387999, 1562112000, "2019/7/3 0:0:0", 615, 454.79, 1.85
8389000, 1562112000, "2019/7/3 0:0:0", 80, 535.42, inf
8389999, 1562112000, "2019/7/3 0:0:0", 50, 535.42, inf
8391000, 1562112000, "2019/7/3 0:0:0", 602, 457.11, 1.96
8391999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8392998, 1562112000, "2019/7/3 0:0:0", 374, 535.42, inf
8393999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8394999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8396000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8396999, 1562112000, "2019/7/3 0:0:0", 8, 535.42, 2.71
8398000, 1562112000, "2019/7/3 0:0:0", 260, 535.42, 1.86
8398999, 1562112000, "2019/7/3 0:0:0", 600, 455.95, 1.86
8400000, 1562112000, "2019/7/3 0:0:0", 591, 470.45, 2.97
8400999, 1562112000, "2019/7/3 0:0:0", 599, 454.79, 1.88
8401999, 1562112000, "2019/7/3 0:0:0", 271, 535.42, 1.84
8402999, 1562112000, "2019/7/3 0:0:0", 596, 455.37, 1.90
8403999, 1562112000, "2019/7/3 0:0:0", 598, 459.43, 2.00
8404999, 1562112000, "2019/7/3 0:0:0", 596, 460.01, 2.05
8405999, 1562112000, "2019/7/3 0:0:0", 589, 463.49, 2.57
8406999, 1562112000, "2019/7/3 0:0:0", 549, 501.78, 6.79
8407999, 1562112000, "2019/7/3 0:0:0", 446, 535.42, inf
8408999, 1562112000, "2019/7/3 0:0:0", 49, 535.42, inf
8409999, 1562112000, "2019/7/3 0:0:0", 600, 461.17, 2.32
8410999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8411999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8412999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8414000, 1562112000, "2019/7/3 0:0:0", 250, 535.42, inf
8414999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8416000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8416999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8417999, 1562112000, "2019/7/3 0:0:0", 148, 535.42, 1.87
8418999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8419998, 1562112000, "2019/7/3 0:0:0", 336, 535.42, inf
8420999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8421999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8423000, 1562112000, "2019/7/3 0:0:0", 42, 535.42, inf
8423999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8424999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8426000, 1562112000, "2019/7/3 0:0:0", 26, 535.42, inf
8426999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 3.46
8427999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8428999, 1562112000, "2019/7/3 0:0:0", 133, 535.42, inf
8430000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8430998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8431998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8432998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8433998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8434999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 5.26
8435999, 1562112000, "2019/7/3 0:0:0", 600, 455.95, 1.90
8436999, 1562112000, "2019/7/3 0:0:0", 183, 535.42, 1.86
8437999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 13.91
8439000, 1562112000, "2019/7/3 0:0:0", 604, 455.37, 1.88
8439999, 1562112000, "2019/7/3 0:0:0", 598, 457.11, 1.90
8440999, 1562112000, "2019/7/3 0:0:0", 608, 455.95, 1.84
8441999, 1562112000, "2019/7/3 0:0:0", 591, 460.59, 2.17
8442999, 1562112000, "2019/7/3 0:0:0", 504, 535.42, 45.06
8443999, 1562112000, "2019/7/3 0:0:0", 438, 535.42, inf
8444999, 1562112000, "2019/7/3 0:0:0", 349, 535.42, inf
8446000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8446999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8448000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8448999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8449999, 1562112000, "2019/7/3 0:0:0", 423, 535.42, inf
8450999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8451999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8453000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8453999, 1562112000, "2019/7/3 0:0:0", 37, 535.42, 2.19
8454999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8456000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8456998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8457998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8458999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8459999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8460998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8462000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8462999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8464000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8464999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8465999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8466999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8467999, 1562112000, "2019/7/3 0:0:0", 131, 535.42, inf
8469000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8469999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8471000, 1562112000, "2019/7/3 0:0:0", 395, 535.42, inf
8471999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8472999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8473999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8474998, 1562112000, "2019/7/3 0:0:0", 608, 459.43, 1.91
8476000, 1562112000, "2019/7/3 0:0:0", 364, 535.42, inf
8476999, 1562112000, "2019/7/3 0:0:0", 547, 498.29, 5.75
8477999, 1562112000, "2019/7/3 0:0:0", 579, 468.71, 2.57
8478999, 1562112000, "2019/7/3 0:0:0", 590, 462.33, 1.92
8480000, 1562112000, "2019/7/3 0:0:0", 508, 477.41, 1.87
8480999, 1562112000, "2019/7/3 0:0:0", 595, 461.17, 1.88
8481999, 1562112000, "2019/7/3 0:0:0", 588, 464.07, 2.09
8482999, 1562112000, "2019/7/3 0:0:0", 593, 461.17, 1.90
8483998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8485000, 1562112000, "2019/7/3 0:0:0", 354, 535.42, 1.89
8485999, 1562112000, "2019/7/3 0:0:0", 10, 535.42, 2.61
8487000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8487999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8488999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8489999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8490999, 1562112000, "2019/7/3 0:0:0", 375, 535.42, 1.88
8491999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8492998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8493999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8494999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 7.36
8496000, 1562112000, "2019/7/3 0:0:0", 75, 535.42, 1.93
8496998, 1562112000, "2019/7/3 0:0:0", 73, 535.42, 1.92
8497999, 1562112000, "2019/7/3 0:0:0", 571, 463.49, 1.90
8498999, 1562112000, "2019/7/3 0:0:0", 592, 462.33, 1.89
8499999, 1562112000, "2019/7/3 0:0:0", 566, 483.79, 4.16
8500999, 1562112000, "2019/7/3 0:0:0", 593, 460.01, 1.91
8501999, 1562112000, "2019/7/3 0:0:0", 601, 460.59, 1.87
8502999, 1562112000, "2019/7/3 0:0:0", 545, 506.42, 7.77
8503998, 1562112000, "2019/7/3 0:0:0", 385, 535.42, inf
8504999, 1562112000, "2019/7/3 0:0:0", 589, 477.99, 3.51
8505999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8506999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8507999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 20.11
8508999, 1562112000, "2019/7/3 0:0:0", 598, 458.85, 1.90
8509999, 1562112000, "2019/7/3 0:0:0", 594, 460.59, 1.89
8510998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 3.34
8512000, 1562112000, "2019/7/3 0:0:0", 588, 461.75, 1.93
8512999, 1562112000, "2019/7/3 0:0:0", 593, 461.17, 2.03
8513999, 1562112000, "2019/7/3 0:0:0", 515, 515.12, 9.63
8514999, 1562112000, "2019/7/3 0:0:0", 311, 535.42, inf
8515998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8517000, 1562112000, "2019/7/3 0:0:0", 479, 535.42, inf
8517999, 1562112000, "2019/7/3 0:0:0", 243, 535.42, 1.88
8518999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8519998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8520998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 5.14
8521999, 1562112000, "2019/7/3 0:0:0", 72, 535.42, 1.97
8522999, 1562112000, "2019/7/3 0:0:0", 391, 535.42, 1.91
8523999, 1562112000, "2019/7/3 0:0:0", 592, 461.75, 1.89
8524999, 1562112000, "2019/7/3 0:0:0", 594, 460.59, 1.90
8526000, 1562112000, "2019/7/3 0:0:0", 303, 535.42, 1.87
8526999, 1562112000, "2019/7/3 0:0:0", 563, 490.75, 4.33
8528000, 1562112000, "2019/7/3 0:0:0", 585, 464.07, 2.11
8528999, 1562112000, "2019/7/3 0:0:0", 612, 458.85, 1.84
8529999, 1562112000, "2019/7/3 0:0:0", 566, 480.89, 3.72
8530999, 1562112000, "2019/7/3 0:0:0", 547, 500.62, 6.12
8531998, 1562112000, "2019/7/3 0:0:0", 420, 535.42, inf
8533000, 1562112000, "2019/7/3 0:0:0", 592, 465.23, 2.16
8533999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8534999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8535999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8536999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8537999, 1562112000, "2019/7/3 0:0:0", 372, 535.42, inf
8538998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8539999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8540999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8542000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8542999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8543998, 1562112000, "2019/7/3 0:0:0", 76, 535.42, inf
8544999, 1562112000, "2019/7/3 0:0:0", 409, 526.14, 1.87
8545999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8547000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8547999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 70.40
8548999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 9.31
8549999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 3.30
8551000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8551999, 1562112000, "2019/7/3 0:0:0", 49, 535.42, 2.08
8552999, 1562112000, "2019/7/3 0:0:0", 298, 535.42, 1.87
8553999, 1562112000, "2019/7/3 0:0:0", 594, 460.01, 1.96
8554999, 1562112000, "2019/7/3 0:0:0", 599, 457.11, 1.86
8555999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8556999, 1562112000, "2019/7/3 0:0:0", 531, 458.85, 1.86
8558000, 1562112000, "2019/7/3 0:0:0", 514, 465.81, 1.87
8558999, 1562112000, "2019/7/3 0:0:0", 229, 535.42, 1.86
8560000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8560999, 1562112000, "2019/7/3 0:0:0", 51, 535.42, 2.12
8561999, 1562112000, "2019/7/3 0:0:0", 58, 535.42, 2.05
8562999, 1562112000, "2019/7/3 0:0:0", 608, 454.79, 1.86
8563999, 1562112000, "2019/7/3 0:0:0", 86, 535.42, 1.88
8565000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8565999, 1562112000, "2019/7/3 0:0:0", 1, 535.42, 2.90
8566999, 1562112000, "2019/7/3 0:0:0", 47, 535.42, 2.14
8567999, 1562112000, "2019/7/3 0:0:0", 57, 535.42, 2.07
8568999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8569999, 1562112000, "2019/7/3 0:0:0", 159, 535.42, 1.83
8570999, 1562112000, "2019/7/3 0:0:0", 494, 475.67, 1.83
8571999, 1562112000, "2019/7/3 0:0:0", 616, 451.89, 1.84
8572998, 1562112000, "2019/7/3 0:0:0", 431, 519.76, 1.83
8573999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 28.88
8574999, 1562112000, "2019/7/3 0:0:0", 607, 454.21, 1.85
8576000, 1562112000, "2019/7/3 0:0:0", 601, 455.37, 1.86
8577000, 1562112000, "2019/7/3 0:0:0", 0, 535.42, 4.96
8577998, 1562112000, "2019/7/3 0:0:0", 601, 455.95, 1.86
8578999, 1562112000, "2019/7/3 0:0:0", 599, 454.79, 1.86
8579999, 1562112000, "2019/7/3 0:0:0", 605, 454.79, 1.85
8580999, 1562112000, "2019/7/3 0:0:0", 603, 455.37, 2.09
8581999, 1562112000, "2019/7/3 0:0:0", 609, 450.15, 1.85
8583000, 1562112000, "2019/7/3 0:0:0", 140, 535.42, 1.82
8583999, 1562112000, "2019/7/3 0:0:0", 612, 448.99, 1.83
8584999, 1562112000, "2019/7/3 0:0:0", 611, 450.73, 1.84
8586000, 1562112000, "2019/7/3 0:0:0", 621, 450.15, 1.81
8586999, 1562112000, "2019/7/3 0:0:0", 610, 453.05, 1.87
8587999, 1562112000, "2019/7/3 0:0:0", 604, 453.63, 2.02
8588999, 1562112000, "2019/7/3 0:0:0", 604, 455.37, 2.18
8589999, 1562112000, "2019/7/3 0:0:0", 585, 477.99, 3.97
8590998, 1562112000, "2019/7/3 0:0:0", 568, 488.43, 5.24
8591998, 1562112000, "2019/7/3 0:0:0", 621, 451.89, 1.84
8592999, 1562112000, "2019/7/3 0:0:0", 95, 535.42, inf
8593999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8594999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8595998, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
8596999, 1562112000, "2019/7/3 0:0:0", 0, 535.42, inf
